REGION,ISO,COUNTRY,INDICATOR,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Africa,TZA,Tanzania,Employment growth,0,2.31866694,2.361614336,2.404548977,2.453663204,2.502784047,2.551950857,2.601137584,2.650335244,2.687241092,2.737023895,4.97436046,1.414693891,1.625602549,1.977925841,2.209158224,2.531757541,2.392375529,3.854812127,3.592810029,4.183147657,3.15740478,3.104452221,2.957385944,3.232351088,3.097075292,4.348575564,3.675658755,3.904661094,2.799509891,2.50445367,2.660778187,2.780636487,2.263198343,3.274661081,3.223153571,2.609242609,3.324819215,3.296770649,3.018638478,2.916995364,3.168300669,1.937086568,1.676983653,1.764053248,1.54089022,1.042936915,1.020287361,1.148777069,0.914022397,1.22800038,1.24221355,1.222436863,7.051428108,7.155402443,7.236246569,7.337408585,2.942409302,2.830088609,2.324254779,1.88386689,1.934718941,2.701897642,2.802514934,1.328036916,1.596158387,1.772346086,1.602562044,1.521067602,3.414371573,2.207085591,3.589394123,3.714720238
Africa,TZA,Tanzania,Total Hours growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.302556314,4.977117101,4.709345675,3.809962661,3.17901066,3.031896461,4.144583581,4.071410074,2.775939516,1.547122716,1.611711156,1.486497372,1.376986113,3.208732988,0.528680882,5.605205396,4.065538279
Africa,TZA,Tanzania,Population growth,0,2.394200625,2.437235551,2.480257842,2.52946442,2.578677756,2.627937231,2.677216774,2.726507396,2.763497216,2.813373686,2.882592618,2.923253384,2.957301565,3.008045068,3.02661197,3.040981223,3.073428537,3.020667689,3.090558715,3.116805406,3.114377344,3.299363547,3.364416218,3.156607319,2.975729203,2.959202713,3.030571144,3.023018973,2.818733303,2.867120041,2.93029833,2.93973497,2.991573049,3.022673871,3.02295634,3.079492252,3.287306345,3.245627385,3.034595791,2.978947181,2.861502583,2.937298949,3.404235284,3.952186989,3.306767428,2.17517062,2.432205988,2.974534352,3.008990915,3.163134276,3.005528231,2.994905647,2.994032366,2.876300231,2.868319386,2.866689923,2.895335428,2.850950224,2.686190234,2.830190292,3.100578022,3.082858241,3.066855872,3.091056357,3.216075398,3.293728771,3.175838046,3.036957235,2.943076627,2.902560248,2.866259333,2.834679875
Africa,TZA,Tanzania,Output per Employed Person growth,0,10.0483454,-0.311626153,-5.832621027,5.533311646,-0.080078682,-1.296374139,-0.180971333,-1.739454007,2.164947868,1.313214391,-5.826567394,7.575607379,4.587057136,3.433611916,1.361704088,10.03470098,1.609522685,1.242907203,-1.685530068,1.554195268,1.009520901,3.489519932,0.271576704,-0.889309116,2.020926129,2.680208275,-0.828751237,-0.970058169,-1.532614003,-1.617510967,-3.672182272,-1.437246603,-2.652011105,-0.755191125,-3.349788838,0.636925067,1.713567843,0.898945299,0.323972806,0.659443822,-1.062633253,-1.327374181,-0.463215603,-0.193637382,1.99930272,3.464926091,2.479415476,2.530157067,3.890418309,3.661042011,4.697434285,5.869808435,-0.154531435,0.627684224,0.124727818,-2.493453699,5.363766727,2.661586145,2.988289754,4.392386397,5.856965243,2.37493407,3.870999721,5.333137055,4.493124234,5.005931483,5.08888541,5.356457065,3.439201315,2.542792796,1.226641699,1.042258571
Africa,TZA,Tanzania,Output per Hour Worked growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.461783209,3.321564733,0.819080971,1.514341493,3.082011854,4.729703816,0.956762594,2.604548092,3.849208777,4.543582488,5.171932235,5.20906994,5.506194355,3.645299097,4.254824673,-0.705590758,0.701632386
Africa,TZA,Tanzania,Per Capita Income growth,0,9.967165438,-0.385218104,-5.902188624,5.455289651,-0.154005287,-1.369454927,-0.254932735,-1.812314629,2.0891359,1.237978626,-3.91187072,5.998857729,3.23427808,2.399236861,0.557460378,9.490914665,0.938142368,2.062657355,-1.206547585,2.604378395,1.051670026,3.294249808,-0.12327453,-0.816536102,2.141147083,4.065816263,-0.207827337,-0.122587684,-1.551023869,-1.964366408,-3.924414001,-1.589580243,-3.340473382,-0.512444344,-3.161975313,0.177818439,1.750509148,0.948926121,0.308435297,0.598887411,-0.767539423,-2.286147949,-2.12586581,-2.294503904,0.255774697,2.318400219,1.066846117,0.712278674,1.777523563,1.716568362,2.905156471,4.047864626,3.778828291,4.813256073,4.376158413,1.744306226,5.41196989,2.640762939,2.625289496,3.431686452,4.659936996,1.996589728,3.604596353,3.531774503,2.853164674,3.459330273,3.486438319,3.806442727,3.912767623,1.849749653,1.938250216,1.90695972
Africa,TUN,Tunisia,Real GDP,6927.66888,7003.873238,7862.904179,8160.793941,8340.913332,7911.397861,8437.900696,8091.517252,9144.522922,8763.501133,9844.217479,10696.32075,10446.92467,12026.43318,12546.00834,13335.76259,13668.2907,13578.231,15005.33079,15538.7613,16460.14126,18205.91382,21434.20751,21295.65414,23006.78835,24655.57354,26602.2485,27509.77312,29283.25636,31202.22064,33516.06204,35365.74963,35192.55791,36841.3431,38947.35444,41136.49781,40499.15227,43207.8708,43256.36449,44856.656,48396.6948,50399.35003,54435.83397,55784.20958,57808.0607,59352.114,63420.70142,67051.53657,70379.30433,74614.02708,77821.6841,80775.79523,81844.459,85692.78546,91036.58756,94211.03337,99151.45996,105804.5229,110288.5186,113644.5982,117634.6601,115378.4273,120096.2512,123485.3674,127033.102,128537.1739,130116.8958,132613.839,136214.3048,137550.5671,125737.7244,129940.885,132590.5883
Africa,TUN,Tunisia,Nominal GDP,765.8962841,829.2096592,947.0084204,994.7849159,1026.153284,989.7573945,1091.59693,1081.520259,1250.065416,1214.398596,1382.778511,1518.464856,1501.120385,1747.896504,1851.227422,2003.810292,2111.303507,2158.219433,2486.615668,2701.289888,3012.450438,3500.855023,4299.798535,4506.104833,5306.248691,6213.242318,7072.743814,7768.474871,8850.935894,10213.39149,11961.77776,13816.23035,14597.9935,15880.47535,17393.94376,18952.61065,19034.74293,20810.02465,21568.26159,23243.0231,26016.06478,28008.81699,30941.46008,32459.46448,34355.38833,36012.66098,39185.90966,42143.71079,44733.19302,48093.10854,51297.07976,54443.85811,56023.87958,59815.87025,65251.7885,69644.62295,75558.41172,82807.41551,87972.30728,91230.31607,95568.32392,95682.85709,101458.3238,106148.1397,111239.6691,113682.893,116233.3798,120712.2109,126951.6677,130490.1847,120721.2986,129940.885,139890.2882
Africa,TUN,Tunisia,Employment,1026.197146,1037.007491,1047.22472,1057.422754,1067.313321,1077.175378,1084.030143,1088.064921,1094.243473,1103.195349,1113.579912,1122.716805,1132.537736,1146.625788,1161.904148,1177.676741,1196.346933,1214.733587,1231.705857,1246.964721,1271.88408,1307.767957,1382.526033,1412.429264,1451.303464,1362.590546,1435.355074,1475.226049,1519.08412,1562.942192,1603.809941,1651.65511,1697.50673,1733.584906,1820.201475,1870.283568,1921.666865,1972.660148,2021.223084,2066.82017,2111.636031,2179.1,2243.5,2314.4,2389.3,2462.2,2538.8,2605.6,2658.5,2712,2760.6,2812.4,2840.1,2872.4,2911.2,2985.4,3060,3133.3,3203.7,3244.6,3324.3,3176.5,3272.8,3341.3,3390.1,3402.5,3421.9,3451.4,3476.6,3526.4,3432.7,3453.2,3525.1
Africa,TUN,Tunisia,Average Hours Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093.0479,2111.453203,2110.96301,2108.357587,2105.459903,2107.137984,2061.94856,2070.508189,2085.34738,2099.244034,2104.860661,2092.500424,2091.763806,2086.379221,2079.758167,2006.328663,1958.608942,2013.480242
Africa,TUN,Tunisia,Total Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6248.5852,6461.0468,6614.2804,6754.5452,6831.3752,7004.7588,6549.7796,6776.3592,6967.7712,7116.6472,7161.7884,7160.3272,7219.5136,7253.506,7334.0592,6887.1244,6763.4684,7097.7192
Africa,TUN,Tunisia,Population,3517.21,3582.97,3647.735,3713.496,3779.257,3846.014,3903.067,3950.849,4007.3,4074.97,4149.157,4216.031,4286.552,4374.477,4468.393,4565.747,4676.017,4786.986,4894.178,4996.3,5098.627,5197.559,5303.507,5426.213,5556.437,5703.966,5859.294,6005.061,6136.282,6280.477,6443.183,6605.707,6734.098,6859.89,7184.53,7363.698,7547.08,7728.019,7898.56,8056.693,8211.005,8370.403342,8529.402006,8686.870735,8838.276535,8969.207113,9092.028536,9208.783042,9316.58319,9416.708743,9514.396366,9613.110591,9710.833099,9809.566261,9905.965151,9996.712748,10086.6271,10178.44316,10273.64402,10376.66897,10491.23373,10612.24714,10736.8985,10865.75096,10996.0885,11124.31204,11247.60789,11365.43884,11477.26067,11582.53618,11680.79092,11772.36478,11857.71923
Africa,TUN,Tunisia,Output per Employed Person,6750.816747,6753.927335,7508.325602,7717.626572,7814.868574,7344.577327,7783.824784,7436.612556,8356.936231,7943.743727,8840.153607,9527.176137,9224.350179,10488.54238,10797.79977,11323.78872,11425.02256,11177.94976,12182.56023,12461.26778,12941.54202,13921.36405,15503.65563,15077.32435,15852.50013,18094.6313,18533.56635,18647.8358,19276.91559,19963.7714,20897.77672,21412.30904,20731.91068,21251.53662,21397.2766,21994.79187,21075.01202,21903.35261,21401.08374,21703.22152,22919.05143,23128.51637,24263.79941,24103.09781,24194.55937,24105.31801,24980.58194,25733.62626,26473.31365,27512.54686,28190.13406,28721.30395,28817.45678,29833.16581,31271.15539,31557.25644,32402.4379,33767.76016,34425.35774,35025.76534,35386.29488,36322.5019,36695.2613,36957.28231,37471.78608,37777.27375,38024.7511,38423.2019,39180.32122,39005.94575,36629.39505,37629.12227,37613.28424
Africa,TUN,Tunisia,Output per Hour Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.07717833,15.34603649,15.99637701,16.32804509,16.63568387,16.79353471,17.61561981,17.72282839,17.72236255,17.85013342,17.94763636,18.17192038,18.36880521,18.77909865,18.7550391,18.25692656,19.21216709,18.68073173
Africa,TUN,Tunisia,Per Capita Income,1969.648921,1954.76748,2155.55795,2197.604075,2207.024643,2057.038238,2161.864169,2048.04518,2281.966142,2150.568258,2372.582546,2537.059322,2437.139377,2749.227662,2807.722674,2920.828201,2923.062662,2836.488556,3065.955262,3110.053699,3228.3478,3502.781559,4041.515834,3924.588684,4140.564961,4322.531646,4540.179841,4581.098031,4772.149708,4968.129114,5201.786453,5353.817484,5226.024021,5370.544295,5421.00241,5586.391214,5366.201534,5591.066845,5476.487421,5567.62632,5894.125603,6021.137569,6382.13956,6421.669123,6540.648561,6617.320043,6975.41821,7281.259236,7554.196952,7923.57809,8179.36116,8402.669923,8428.160402,8735.6345,9190.077512,9424.20131,9829.991626,10394.96131,10735.09248,10951.93443,11212.66222,10872.19566,11185.37641,11364.64179,11552.57181,11554.6178,11568.4061,11668.16706,11868.18952,11875.68638,10764.4872,11037.78955,11181.79522
Africa,TUN,Tunisia,GDP growth,0,1.1,12.26508408,3.788546256,2.20713073,-5.149501661,6.654991243,-4.105090312,13.01369863,-4.166666667,12.33201581,8.655876144,-2.331606218,15.1193634,4.320276498,6.294864716,2.493506494,-0.658895084,10.51020408,3.554939982,5.929558627,10.60606061,17.73211568,-0.646412411,8.035133377,7.16651611,7.895476257,3.411458333,6.446738857,6.553110953,7.415630551,5.518809425,-0.489715965,4.68503937,5.71643475,5.620775525,-1.549343213,6.688333904,0.112233446,3.69955157,7.891891892,4.138,8.009,2.477,3.628,2.671,6.855,5.725,4.963,6.017,4.299,3.796,1.323,4.702,6.236,3.487,5.244,6.71,4.238,3.043,3.511,-1.918,4.089,2.822,2.873,1.184,1.229,1.919,2.715,0.981,-8.588,3.342799992,2.039160537
Africa,TUN,Tunisia,Employment growth,0,1.053437385,0.985260943,0.973815169,0.935346574,0.924007702,0.636364802,0.372201602,0.567847715,0.818088162,0.941316818,0.820497238,0.874747003,1.243936612,1.332462652,1.357477964,1.585340942,1.536899852,1.397201042,1.238839898,1.998401279,2.821316614,5.716463415,2.162941601,2.752293578,-6.112637363,5.340160936,2.777777778,2.972972973,2.887139108,2.614795918,2.983219391,2.776101388,2.125362742,4.996384623,2.751458714,2.747353309,2.653596435,2.461799397,2.255915571,2.168348326,3.194867303,2.955348538,3.160240695,3.236259938,3.051102833,3.111038908,2.63116433,2.030242554,2.012413015,1.792035398,1.87640368,0.984923908,1.137283898,1.350786798,2.548777137,2.498827628,2.395424837,2.246832413,1.276648875,2.456389077,-4.446048792,3.031638596,2.093009044,1.460509383,0.365770921,0.570168993,0.862094158,0.730138495,1.432433987,-2.657100726,0.597197541,2.082126723
Africa,TUN,Tunisia,Total Hours growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.400155286,2.371652841,2.120635829,1.137456301,2.538048269,-6.495287175,3.459346937,2.824702681,2.136637322,0.634304311,-0.020402725,0.826587925,0.470840584,1.110541578,-6.093962263,-1.795466334,4.942002834
Africa,TUN,Tunisia,Population growth,0,1.869663739,1.807578629,1.80278995,1.770864975,1.766405407,1.483431938,1.224216751,1.428832132,1.688668181,1.82055328,1.611749085,1.672686942,2.051182396,2.146908076,2.178725103,2.415157914,2.373152193,2.2392378,2.086601672,2.048055561,1.940365514,2.038418419,2.313676592,2.399905791,2.655100742,2.723157887,2.487791191,2.185173473,2.349875706,2.590663098,2.522417879,1.943637524,1.867985883,4.732437401,2.493802657,2.490351994,2.39747028,2.206788053,2.002048475,1.915326797,1.941276878,1.899534086,1.846187213,1.742926814,1.481403962,1.369367671,1.284141438,1.170623167,1.074702506,1.037386055,1.037524833,1.016554496,1.016732151,0.982702873,0.916090413,0.899439221,0.910275151,0.935318435,1.002808302,1.104060995,1.153471659,1.174599152,1.200090119,1.199526313,1.166083193,1.108345861,1.047608912,0.983876085,0.917252889,0.848300791,0.783969702,0.725040819
Africa,TUN,Tunisia,Output per Employed Person growth,0,0.046077221,11.16977173,2.787585159,1.2599988,-6.017903472,5.980568211,-4.460689157,12.37557649,-4.944306046,11.28447632,7.771613035,-3.178548959,13.70494594,2.94852584,4.871260464,0.893992719,-2.162558576,8.987430566,2.28775842,3.85413624,7.571138211,11.36592341,-2.749875804,5.141335161,14.14370699,2.42577503,0.616554054,3.37347343,3.563100187,4.678501369,2.462139026,-3.177603848,2.5064064,0.685785639,2.7924828,-4.181807496,3.930439467,-2.293114083,1.41178727,5.60207115,0.913933728,4.908585647,-0.662310102,0.379459758,-0.368848875,3.630999291,3.014518729,2.87440015,3.925587942,2.46282982,1.884240364,0.334778775,3.52463104,4.820103875,0.914903999,2.678247582,4.213640571,1.947412492,1.74408528,1.029326655,2.645676877,1.026249236,0.71404591,1.392158019,0.815247142,0.655095853,1.047872197,1.970474314,-0.445058814,-6.092790864,2.729303119,-0.042089822
Africa,TUN,Tunisia,Output per Hour Worked growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.783212712,4.237840299,2.073395013,1.88411274,0.948868979,4.895247562,0.608599495,-0.002628436,0.720958411,0.546230923,1.249657689,1.083456356,2.23364252,-0.128118766,-2.655886455,5.232208875,-2.766139599
Africa,TUN,Tunisia,Per Capita Income growth,0,-0.755537724,10.27183397,1.950591242,0.428674509,-6.795864549,5.095964146,-5.26485384,11.42167001,-5.758099651,10.3235174,6.932394257,-3.938415793,12.8055165,2.127688897,4.028372451,0.076500961,-2.9617602,8.089816062,1.438326171,3.80360316,8.500749481,15.38018474,-2.893150849,5.503157002,4.394730837,5.035201873,0.901246023,4.170434163,4.106732146,4.703125321,2.922669605,-2.386959646,2.765396275,0.939534469,3.0508897,-3.941537061,4.190400028,-2.049330232,1.664185298,5.864245627,2.154890726,5.995577869,0.619377912,1.852780576,1.172230568,5.411528605,4.384554678,3.748496069,4.889747257,3.228125818,2.730149191,0.303361668,3.648175674,5.202175202,2.547571529,4.305832433,5.747407626,3.272077223,2.019935616,2.38065512,-3.036447102,2.880565747,1.602676321,1.653637865,0.01771029,0.119331533,0.86235696,1.714257743,0.063167703,-9.356925914,2.53892588,1.304660398
Africa,UGA,Uganda,Real GDP,6840.697875,6567.06996,6977.511832,7285.343236,7182.732768,7654.740922,8078.86419,8427.739781,8482.465364,8913.429331,9337.552599,9241.782829,9618.021212,10719.37357,11533.41662,11786.52244,12518.47711,13188.8655,13524.0597,15015.33183,15241.07486,15692.56092,15795.17139,15699.40162,15726.76441,15405.25161,15521.54348,15760.9679,14899.03997,13257.27248,12805.78642,13298.31667,14392.82833,15459.9772,14146.5632,14427.03182,14474.9167,15391.57022,16499.76327,17703.7261,18408.31798,18735.61787,19831.65152,21157.59574,22785.46116,24875.79936,26516.35833,27741.41409,29426.42758,31766.71136,33018.63746,35912.72103,38447.08175,40815.03752,43183.53415,47504.91041,50853.53154,54954.36033,60685.00102,65581.67375,70489.80622,75901.30864,77672.08617,80730.81293,85368.79813,92197.44829,92357.87185,98636.35998,104171.8325,112207.6477,111263.9813,118120.2732,122019.5458
Africa,UGA,Uganda,Nominal GDP,756.281106,777.4952027,840.371739,888.0691771,883.6663956,957.6482643,1045.148985,1126.460097,1159.561487,1235.174835,1311.609288,1311.976591,1382.015106,1557.93121,1701.814357,1771.023952,1933.694944,2096.330944,2241.14611,2610.295845,2789.343173,3017.556893,3168.582499,3321.952407,3627.19567,3882.147015,4126.715102,4450.734019,4503.271292,4339.489665,4570.34514,5195.213117,5970.194464,6664.029213,6317.875203,6646.893427,6803.261376,7412.977073,8227.025426,9173.401482,9895.55165,10412.08849,11272.35883,12311.08646,13541.42237,15093.71223,16383.72958,17436.23177,18703.48218,20475.50517,21764.62382,24205.60618,26317.66041,28489.99452,30952.42157,35117.55954,38752.95508,43009.77334,48405.75995,52646.90904,57267.07273,62944.64432,65618.03213,69396.28385,74755.29373,81542.73449,82503.25627,89784.09175,97088.09866,106448.1011,106824.9993,118120.2732,128737.2629
Africa,UGA,Uganda,Employment,3035.996341,3107.652514,3181.282775,3359.755809,3421.609501,3448.843669,3450.979612,3475.967836,3505.64338,3465.590342,3537.17912,3452.367727,3512.381513,3576.249118,3644.23735,3755.881409,3866.082654,3987.731813,4131.509914,4264.766121,4339.545301,4403.587144,4459.803459,4534.663641,4607.669492,4682.619415,4759.617295,4838.77538,4920.215073,5004.067809,5090.476012,5191.680415,5296.04932,5403.766002,5515.029273,5630.05502,5749.077896,5872.3532,6000.158945,6132.798151,6270.601386,6435.246,6554.041418,6683.678254,6825.896827,6982.752315,7156.674303,7350.537858,7567.748387,7812.342991,8089.111544,8403.741406,8762.990399,9260.2,9412.550722,9572.314608,9739.022955,9925.844159,10112.96254,10358.81631,10437.56217,10516.76836,10601.3245,11669.8725,12219.8055,12819.56005,13540.77011,14224.25369,14801.67657,15435.50752,15318.90249,16084.14092,16907.15661
Africa,UGA,Uganda,Average Hours Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745.076053,1745.708771,1746.145582,1744.595965,1735.094309,1736.68389,1737.556907,1740.805146,1792.681203,1790.315443,1787.454118,1784.170366,1780.923711,1776.442887,1770.963082,1631.238068,1700.880508,1750.453719
Africa,UGA,Uganda,Total Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16704.417,17001.4978,17331.96893,17643.03363,17973.52323,18126.74608,18273.48349,18454.84025,20920.36107,21877.30649,22914.3754,24159.04076,25332.31066,26294.33306,27335.71397,24988.7769,27357.20177,29595.19517
Africa,UGA,Uganda,Population,5521.758,5670.97,5824.797,5983.396,6147.541,6317.454,6493.361,6675.501,6864.123,7059.486,7261.862,7471.533,7688.797,7913.96,8147.346,8389.294,8640.153,8900.294,9170.101,9449.977,9742.933,10008.815,10224.459,10428.151,10672.198,10952.422,11242.107,11541.051,11850.352,12138.465,12414.719,12725.252,13078.93,13470.393,13919.514,14391.743,14910.724,15520.093,16176.418,16832.384,17455.758,18067.31663,18702.52848,19391.07769,20103.19352,20679.67763,21269.68307,21926.05377,22621.76476,23407.55681,24194.80104,24992.1615,25845.76054,26661.412,27413.94058,28200.11758,29021.36076,29846.45973,30647.21487,31469.29159,32342.50863,33257.05645,34234.08348,35271.18506,36418.95068,37673.11351,39157.02955,40879.06345,42329.08904,43639.18479,45119.75414,46645.1679,48203.49668
Africa,UGA,Uganda,Output per Employed Person,2253.197009,2113.193135,2193.301358,2168.414507,2099.226334,2219.509394,2341.035039,2424.573581,2419.660087,2571.980082,2639.830295,2676.940453,2738.319051,2997.378878,3164.83684,3138.15085,3238.026248,3307.360204,3273.393985,3520.786699,3512.136366,3563.58587,3541.674322,3462.087348,3413.171114,3289.879071,3261.090654,3257.222472,3028.127785,2649.299128,2515.636335,2561.466732,2717.653756,2860.963482,2565.09304,2562.502812,2517.780584,2621.02256,2749.887699,2886.728971,2935.654309,2911.406631,3025.866065,3165.561677,3338.090471,3562.463373,3705.122967,3774.065874,3888.399306,4066.220774,4081.862053,4273.420528,4387.438535,4407.576242,4587.867351,4962.740189,5221.625596,5536.492358,6000.71451,6331.000742,6753.47414,7217.170338,7326.639815,6917.88303,6986.101222,7191.935442,6820.725196,6934.378573,7037.840074,7269.449839,7263.182295,7343.896934,7217.035281
